instance=temp_instance.txt
agents=180
map_file=warehouse-20-40-10-2-2.map
solver=HCA
solved=1
soc=34666
lb_soc=34657
makespan=427
lb_makespan=427
comp_time=246
preprocessing_comp_time=112
starts=(319,101),(242,100),(238,85),(7,82),(120,130),(23,154),(213,101),(280,6),(124,73),(330,81),(298,39),(273,101),(144,85),(282,150),(218,5),(202,54),(103,21),(230,85),(1,41),(32,29),(217,59),(145,145),(220,133),(42,133),(207,29),(182,45),(70,125),(310,76),(301,54),(158,31),(4,141),(291,10),(40,35),(12,56),(257,86),(8,87),(267,142),(283,62),(306,75),(85,159),(250,46),(146,55),(335,104),(28,112),(317,127),(61,4),(7,71),(177,14),(73,140),(146,42),(3,2),(27,133),(253,151),(311,78),(304,22),(84,105),(36,125),(61,162),(206,135),(107,73),(83,53),(263,157),(276,46),(305,162),(77,161),(14,162),(309,1),(50,66),(329,106),(102,129),(277,24),(102,133),(159,89),(128,105),(45,17),(24,26),(39,97),(19,66),(44,79),(142,77),(236,86),(31,30),(335,100),(240,101),(142,66),(170,119),(251,134),(296,1),(157,74),(62,33),(181,67),(60,6),(55,49),(319,125),(32,38),(309,120),(310,156),(30,79),(122,68),(122,152),(291,21),(114,6),(233,126),(50,138),(117,9),(110,113),(116,109),(177,162),(248,33),(296,70),(110,124),(326,7),(191,22),(328,60),(315,9),(332,88),(291,139),(322,64),(63,73),(226,21),(148,105),(330,32),(305,21),(113,62),(322,138),(137,1),(226,34),(27,128),(289,109),(95,34),(169,67),(44,65),(106,105),(215,98),(204,69),(334,11),(202,122),(293,111),(48,158),(27,120),(211,126),(27,88),(237,154),(338,66),(52,149),(154,70),(182,115),(266,142),(149,65),(3,84),(266,121),(6,95),(10,88),(201,118),(80,54),(258,45),(120,161),(279,41),(267,90),(194,53),(25,81),(168,61),(294,158),(7,89),(158,87),(286,62),(323,114),(251,21),(249,2),(178,25),(290,136),(280,94),(335,86),(278,64),(2,136),(201,62),(323,41),(207,158),(289,79),(182,3),
goals=(266,6),(310,127),(103,10),(295,12),(97,83),(23,155),(83,121),(18,156),(116,66),(309,75),(73,96),(46,26),(87,154),(118,106),(42,140),(145,79),(145,54),(279,53),(86,72),(258,74),(315,62),(174,154),(84,46),(277,141),(131,118),(334,93),(165,42),(151,113),(225,106),(50,18),(201,82),(5,137),(157,103),(259,2),(218,68),(329,13),(2,21),(163,2),(145,8),(332,148),(22,162),(43,99),(215,118),(210,117),(2,79),(4,122),(66,5),(146,155),(139,134),(60,157),(333,40),(154,21),(30,6),(25,38),(276,154),(241,55),(300,13),(94,9),(243,158),(330,135),(43,161),(325,24),(17,85),(312,156),(269,137),(86,47),(54,154),(30,3),(24,159),(155,38),(111,89),(15,101),(281,122),(300,108),(180,106),(111,53),(335,9),(315,91),(155,5),(18,93),(37,33),(326,89),(12,130),(326,108),(283,18),(219,129),(109,53),(83,42),(211,50),(329,71),(222,45),(336,58),(139,65),(9,8),(18,50),(289,64),(25,87),(6,16),(74,148),(265,2),(77,74),(310,55),(266,109),(193,65),(15,72),(162,125),(217,85),(232,66),(329,62),(182,159),(250,125),(16,37),(201,94),(179,110),(78,133),(271,134),(194,44),(242,95),(284,46),(241,94),(282,133),(116,14),(325,147),(193,88),(47,26),(85,53),(310,143),(261,42),(284,29),(316,100),(101,53),(67,22),(6,1),(290,42),(32,27),(82,117),(168,85),(182,29),(47,60),(155,34),(259,153),(148,162),(274,105),(171,69),(3,123),(55,50),(229,32),(298,25),(193,131),(122,28),(27,154),(333,84),(320,50),(19,24),(280,62),(96,85),(221,97),(185,134),(55,2),(29,162),(331,141),(267,146),(141,98),(286,17),(134,75),(146,136),(256,49),(85,18),(48,22),(165,45),(151,141),(323,128),(134,145),(162,45),(99,162),(316,29),(133,79),(138,29),(330,115),(60,29),
solution=
0:(319,101),(242,100),(238,85),(7,82),(120,130),(23,154),(213,101),(280,6),(124,73),(330,81),(298,39),(273,101),(144,85),(282,150),(218,5),(202,54),(103,21),(230,85),(1,41),(32,29),(217,59),(145,145),(220,133),(42,133),(207,29),(182,45),(70,125),(310,76),(301,54),(158,31),(4,141),(291,10),(40,35),(12,56),(257,86),(8,87),(267,142),(283,62),(306,75),(85,159),(250,46),(146,55),(335,104),(28,112),(317,127),(61,4),(7,71),(177,14),(73,140),(146,42),(3,2),(27,133),(253,151),(311,78),(304,22),(84,105),(36,125),(61,162),(206,135),(107,73),(83,53),(263,157),(276,46),(305,162),(77,161),(14,162),(309,1),(50,66),(329,106),(102,129),(277,24),(102,133),(159,89),(128,105),(45,17),(24,26),(39,97),(19,66),(44,79),(142,77),(236,86),(31,30),(335,100),(240,101),(142,66),(170,119),(251,134),(296,1),(157,74),(62,33),(181,67),(60,6),(55,49),(319,125),(32,38),(309,120),(310,156),(30,79),(122,68),(122,152),(291,21),(114,6),(233,126),(50,138),(117,9),(110,113),(116,109),(177,162),(248,33),(296,70),(110,124),(326,7),(191,22),(328,60),(315,9),(332,88),(291,139),(322,64),(63,73),(226,21),(148,105),(330,32),(305,21),(113,62),(322,138),(137,1),(226,34),(27,128),(289,109),(95,34),(169,67),(44,65),(106,105),(215,98),(204,69),(334,11),(202,122),(293,111),(48,158),(27,120),(211,126),(27,88),(237,154),(338,66),(52,149),(154,70),(182,115),(266,142),(149,65),(3,84),(266,121),(6,95),(10,88),(201,118),(80,54),(258,45),(120,161),(279,41),(267,90),(194,53),(25,81),(168,61),(294,158),(7,89),(158,87),(286,62),(323,114),(251,21),(249,2),(178,25),(290,136),(280,94),(335,86),(278,64),(2,136),(201,62),(323,41),(207,158),(289,79),(182,3),
1:(318,101),(242,101),(237,85),(8,82),(119,130),(23,155),(212,101),(279,6),(123,73),(329,81),(297,39),(272,101),(143,85),(281,150),(217,5),(201,54),(104,21),(230,84),(2,41),(33,29),(218,59),(146,145),(219,133),(43,133),(206,29),(183,45),(71,125),(309,76),(300,54),(157,31),(5,141),(290,10),(41,35),(13,56),(256,86),(9,87),(267,141),(282,62),(305,75),(86,159),(249,46),(145,55),(334,104),(29,112),(316,127),(61,5),(8,71),(176,14),(74,140),(145,42),(4,2),(28,133),(253,150),(310,78),(303,22),(85,105),(37,125),(62,162),(206,136),(108,73),(82,53),(264,157),(275,46),(306,162),(78,161),(15,162),(308,1),(49,66),(328,106),(103,129),(277,25),(101,133),(160,89),(129,105),(46,17),(25,26),(40,97),(20,66),(45,79),(141,77),(235,86),(32,30),(334,100),(241,101),(143,66),(170,120),(250,134),(295,1),(158,74),(63,33),(182,67),(61,6),(56,49),(318,125),(31,38),(308,120),(309,156),(29,79),(121,68),(122,151),(290,21),(115,6),(234,126),(51,138),(116,9),(111,113),(117,109),(178,162),(249,33),(295,70),(110,125),(325,7),(192,22),(327,60),(314,9),(331,88),(290,139),(321,64),(64,73),(227,21),(149,105),(329,32),(306,21),(114,62),(321,138),(136,1),(227,34),(28,128),(289,108),(96,34),(169,66),(45,65),(105,105),(216,98),(203,69),(333,11),(201,122),(292,111),(47,158),(28,120),(212,126),(28,88),(238,154),(337,66),(51,149),(153,70),(182,114),(266,141),(150,65),(4,84),(265,121),(7,95),(11,88),(200,118),(81,54),(257,45),(121,161),(278,41),(266,90),(193,53),(26,81),(169,61),(293,158),(8,89),(157,87),(285,62),(322,114),(250,21),(248,2),(177,25),(290,137),(281,94),(334,86),(277,64),(3,136),(202,62),(322,41),(206,158),(290,79),(181,3),
2:(317,101),(243,101),(236,85),(9,82),(118,130),(23,155),(211,101),(278,6),(122,73),(328,81),(296,39),(271,101),(142,85),(280,150),(216,5),(200,54),(105,21),(230,83),(3,41),(34,29),(218,58),(147,145),(218,133),(44,133),(205,29),(184,45),(72,125),(308,76),(299,54),(157,30),(6,141),(289,10),(42,35),(14,56),(255,86),(10,87),(266,141),(281,62),(304,75),(86,158),(248,46),(145,56),(333,104),(30,112),(315,127),(60,5),(9,71),(175,14),(74,139),(144,42),(5,2),(29,133),(252,150),(309,78),(302,22),(86,105),(38,125),(63,162),(206,137),(109,73),(81,53),(265,157),(274,46),(307,162),(79,161),(16,162),(307,1),(48,66),(327,106),(104,129),(276,25),(100,133),(161,89),(130,105),(47,17),(26,26),(41,97),(21,66),(46,79),(140,77),(234,86),(33,30),(333,100),(242,101),(144,66),(170,121),(249,134),(294,1),(159,74),(64,33),(182,66),(62,6),(57,49),(317,125),(30,38),(307,120),(308,156),(28,79),(121,69),(122,150),(289,21),(116,6),(235,126),(52,138),(115,9),(112,113),(118,109),(179,162),(250,33),(294,70),(111,125),(324,7),(193,22),(326,60),(313,9),(330,88),(289,139),(320,64),(65,73),(228,21),(150,105),(328,32),(307,21),(115,62),(320,138),(135,1),(228,34),(29,128),(289,107),(97,34),(168,66),(46,65),(104,105),(217,98),(202,69),(332,11),(200,122),(291,111),(47,157),(29,120),(213,126),(29,88),(239,154),(336,66),(50,149),(152,70),(183,114),(266,140),(151,65),(5,84),(264,121),(8,95),(12,88),(199,118),(82,54),(256,45),(122,161),(277,41),(265,90),(192,53),(27,81),(170,61),(292,158),(9,89),(157,86),(284,62),(321,114),(249,21),(247,2),(176,25),(290,138),(282,94),(333,86),(277,63),(4,136),(203,62),(321,41),(205,158),(291,79),(181,4),
3:(316,101),(244,101),(235,85),(10,82),(117,130),(23,155),(210,101),(277,6),(121,73),(327,81),(295,39),(270,101),(141,85),(279,150),(215,5),(199,54),(106,21),(230,82),(4,41),(35,29),(219,58),(148,145),(217,133),(45,133),(204,29),(185,45),(73,125),(307,76),(298,54),(156,30),(7,141),(288,10),(43,35),(15,56),(254,86),(11,87),(265,141),(281,61),(303,75),(87,158),(247,46),(145,57),(332,104),(31,112),(314,127),(59,5),(10,71),(174,14),(74,138),(143,42),(6,2),(30,133),(251,150),(308,78),(301,22),(87,105),(39,125),(64,162),(207,137),(110,73),(80,53),(266,157),(273,46),(308,162),(80,161),(17,162),(306,1),(47,66),(326,106),(105,129),(275,25),(99,133),(162,89),(131,105),(48,17),(27,26),(42,97),(22,66),(47,79),(139,77),(233,86),(34,30),(332,100),(243,101),(145,66),(171,121),(248,134),(293,1),(160,74),(65,33),(183,66),(63,6),(58,49),(316,125),(29,38),(306,120),(307,156),(27,79),(120,69),(123,150),(288,21),(117,6),(236,126),(53,138),(114,9),(113,113),(119,109),(180,162),(251,33),(293,70),(112,125),(323,7),(193,23),(325,60),(312,9),(329,88),(289,138),(319,64),(66,73),(229,21),(151,105),(327,32),(308,21),(116,62),(319,138),(134,1),(229,34),(30,128),(289,106),(98,34),(167,66),(47,65),(103,105),(218,98),(201,69),(331,11),(199,122),(290,111),(47,156),(30,120),(214,126),(30,88),(240,154),(335,66),(49,149),(151,70),(184,114),(266,139),(152,65),(6,84),(263,121),(9,95),(13,88),(198,118),(83,54),(255,45),(123,161),(276,41),(264,90),(191,53),(28,81),(171,61),(291,158),(10,89),(156,86),(283,62),(320,114),(248,21),(246,2),(175,25),(290,139),(283,94),(332,86),(277,62),(5,136),(204,62),(320,41),(204,158),(292,79),(181,5),
4:(315,101),(245,101),(234,85),(11,82),(116,130),(23,155),(209,101),(277,7),(121,72),(326,81),(294,39),(269,101),(140,85),(278,150),(214,5),(198,54),(107,21),(231,82),(5,41),(36,29),(220,58),(149,145),(216,133),(46,133),(203,29),(186,45),(74,125),(306,76),(297,54),(155,30),(8,141),(287,10),(44,35),(16,56),(253,86),(12,87),(264,141),(280,61),(302,75),(88,158),(246,46),(144,57),(331,104),(32,112),(313,127),(58,5),(11,71),(173,14),(75,138),(142,42),(7,2),(31,133),(250,150),(307,78),(300,22),(88,105),(40,125),(65,162),(208,137),(111,73),(79,53),(267,157),(272,46),(309,162),(81,161),(18,162),(305,1),(46,66),(325,106),(106,129),(274,25),(98,133),(163,89),(132,105),(49,17),(28,26),(43,97),(23,66),(48,79),(138,77),(232,86),(35,30),(331,100),(244,101),(146,66),(172,121),(247,134),(292,1),(161,74),(66,33),(184,66),(64,6),(59,49),(315,125),(28,38),(305,120),(306,156),(26,79),(119,69),(124,150),(287,21),(118,6),(237,126),(54,138),(113,9),(114,113),(120,109),(181,162),(252,33),(292,70),(113,125),(322,7),(193,24),(324,60),(311,9),(328,88),(288,138),(318,64),(67,73),(229,22),(152,105),(326,32),(309,21),(117,62),(318,138),(133,1),(230,34),(31,128),(289,105),(99,34),(166,66),(48,65),(102,105),(219,98),(200,69),(330,11),(198,122),(289,111),(47,155),(31,120),(215,126),(31,88),(241,154),(334,66),(48,149),(150,70),(185,114),(266,138),(153,65),(7,84),(262,121),(10,95),(14,88),(197,118),(84,54),(254,45),(124,161),(275,41),(263,90),(190,53),(29,81),(172,61),(290,158),(11,89),(155,86),(282,62),(319,114),(247,21),(245,2),(174,25),(289,139),(284,94),(331,86),(276,62),(6,136),(205,62),(319,41),(203,158),(293,79),(180,5),
5:(314,101),(246,101),(233,85),(12,82),(115,130),(23,155),(208,101),(277,8),(121,71),(325,81),(293,39),(268,101),(139,85),(277,150),(213,5),(197,54),(108,21),(232,82),(6,41),(37,29),(221,58),(150,145),(215,133),(47,133),(202,29),(187,45),(75,125),(305,76),(296,54),(154,30),(9,141),(286,10),(45,35),(17,56),(252,86),(13,87),(263,141),(279,61),(301,75),(89,158),(245,46),(143,57),(330,104),(33,112),(312,127),(57,5),(12,71),(172,14),(76,138),(141,42),(8,2),(32,133),(249,150),(306,78),(299,22),(89,105),(41,125),(66,162),(209,137),(112,73),(78,53),(268,157),(271,46),(310,162),(82,161),(19,162),(304,1),(45,66),(324,106),(107,129),(273,25),(97,133),(164,89),(133,105),(50,17),(29,26),(44,97),(24,66),(49,79),(137,77),(231,86),(36,30),(330,100),(245,101),(147,66),(173,121),(246,134),(291,1),(162,74),(67,33),(185,66),(65,6),(60,49),(314,125),(27,38),(304,120),(305,156),(25,79),(118,69),(125,150),(286,21),(119,6),(238,126),(55,138),(112,9),(115,113),(121,109),(182,162),(253,33),(291,70),(114,125),(321,7),(193,25),(323,60),(310,9),(327,88),(287,138),(317,64),(68,73),(229,23),(153,105),(325,32),(310,21),(118,62),(317,138),(132,1),(231,34),(32,128),(289,104),(100,34),(165,66),(49,65),(101,105),(220,98),(199,69),(329,11),(197,122),(289,110),(47,154),(32,120),(216,126),(32,88),(242,154),(333,66),(47,149),(149,70),(186,114),(267,138),(154,65),(8,84),(261,121),(11,95),(15,88),(196,118),(85,54),(253,45),(125,161),(274,41),(262,90),(189,53),(30,81),(173,61),(289,158),(12,89),(154,86),(281,62),(318,114),(246,21),(244,2),(173,25),(289,140),(285,94),(330,86),(275,62),(7,136),(206,62),(318,41),(202,158),(294,79),(179,5),
6:(313,101),(247,101),(232,85),(13,82),(114,130),(23,155),(207,101),(277,9),(121,70),(324,81),(292,39),(267,101),(138,85),(276,150),(212,5),(196,54),(109,21),(233,82),(7,41),(38,29),(222,58),(151,145),(214,133),(48,133),(201,29),(188,45),(76,125),(304,76),(295,54),(153,30),(10,141),(285,10),(46,35),(18,56),(251,86),(14,87),(262,141),(278,61),(300,75),(90,158),(244,46),(142,57),(329,104),(34,112),(311,127),(56,5),(13,71),(171,14),(77,138),(140,42),(9,2),(33,133),(248,150),(305,78),(298,22),(90,105),(42,125),(67,162),(210,137),(113,73),(77,53),(269,157),(270,46),(311,162),(83,161),(20,162),(303,1),(44,66),(323,106),(108,129),(272,25),(96,133),(165,89),(134,105),(51,17),(30,26),(45,97),(25,66),(50,79),(136,77),(230,86),(37,30),(329,100),(246,101),(148,66),(174,121),(245,134),(290,1),(163,74),(68,33),(186,66),(66,6),(61,49),(313,125),(26,38),(303,120),(304,156),(24,79),(117,69),(126,150),(285,21),(120,6),(239,126),(56,138),(111,9),(116,113),(122,109),(183,162),(254,33),(290,70),(115,125),(320,7),(193,26),(322,60),(309,9),(326,88),(286,138),(316,64),(69,73),(229,24),(154,105),(324,32),(311,21),(119,62),(316,138),(131,1),(232,34),(33,128),(289,103),(101,34),(164,66),(50,65),(100,105),(221,98),(198,69),(328,11),(196,122),(288,110),(47,153),(33,120),(217,126),(33,88),(243,154),(332,66),(46,149),(148,70),(187,114),(268,138),(155,65),(9,84),(260,121),(12,95),(16,88),(195,118),(86,54),(252,45),(126,161),(273,41),(261,90),(188,53),(31,81),(174,61),(288,158),(13,89),(153,86),(280,62),(317,114),(245,21),(243,2),(172,25),(289,141),(286,94),(329,86),(274,62),(8,136),(207,62),(317,41),(201,158),(295,79),(178,5),
